    256     |     13     |     0      |     15     |     0      |
    257     |     0      |     0      |     0      |     0      |
    258     |     72     |     72     |     0      |     0      |
    259     |     72     |     62     |     10     |     0      |
    260     |     62     |     47     |     15     |     0      |
    261     |     47     |     27     |     20     |     0      |
    262     |     27     |     2      |     25     |     0      |
    263     |     2      |     0      |     20     |     0      |
    264     |     0      |     0      |     0      |     0      |
    265     |     58     |     48     |     10     |     0      |
    266     |     4      |     4      |     0      |     44     |
* * * * * There was a fire in the stock room today. * * * * *
    267     |     4      |     0      |     15     |     0      |
    268     |     0      |     0      |     20     |     0      |
    269     |     0      |     0      |     25     |     0      |
    270     |     0      |     0      |     15     |     0      |
    271     |     0      |     0      |     25     |     0      |
    272     |     81     |     71     |     10     |     0      |
    273     |     71     |     61     |     10     |     0      |
    274     |     61     |     41     |     20     |     0      |
    275     |     41     |     16     |     25     |     0      |
    276     |     16     |     1      |     15     |     0      |
    277     |     45     |     30     |     15     |     0      |
    278     |     30     |     25     |     5      |     0      |
    279     |     25     |     25     |     0      |     0      |
    280     |     25     |     25     |     0      |     0      |
    281     |     25     |     10     |     15     |     0      |
    282     |     10     |     0      |     25     |     0      |
    283     |     55     |     35     |     20     |     0      |
    284     |     35     |     30     |     5      |     0      |
    285     |     30     |     15     |     15     |     0      |
    286     |     15     |     15     |     0      |     0      |
    287     |     15     |     5      |     10     |     0      |
    288     |     5      |     0      |     25     |     0      |
    289     |     50     |     40     |     10     |     0      |
    290     |     40     |     30     |     10     |     0      |
    291     |     30     |     5      |     25     |     0      |
    292     |     5      |     0      |     15     |     0      |
    293     |     45     |     45     |     0      |     0      |
    294     |     45     |     25     |     20     |     0      |
    295     |     25     |     20     |     5      |     0      |
    296     |     20     |     20     |     0      |     0      |
    297     |     20     |     0      |     25     |     0      |
    298     |     0      |     0      |     0      |     0      |
    299     |     0      |     0      |     10     |     0      |
    300     |     60     |     45     |     15     |     0      |
    301     |     45     |     30     |     15     |     0      |
    302     |     30     |     5      |     25     |     0      |
    303     |     5      |     0      |     15     |     0      |
    304     |     0      |     0      |     20     |     0      |
    305     |     0      |     0      |     20     |     0      |
    306     |     55     |     55     |     0      |     0      |
    307     |     55     |     50     |     5      |     0      |
    308     |     50     |     30     |     20     |     0      |
    309     |     30     |     20     |     10     |     0      |
    310     |     20     |     10     |     10     |     0      |
    311     |     10     |     0      |     20     |     0      |
    312     |     0      |     0      |     5      |     0      |
    313     |     55     |     30     |     25     |     0      |
    314     |     30     |     15     |     15     |     0      |
    315     |     15     |     10     |     5      |     0      |
    316     |     65     |     50     |     15     |     0      |
    317     |     50     |     25     |     25     |     0      |
    318     |     25     |     25     |     0      |     0      |
    319     |     25     |     20     |     5      |     0      |
    320     |     80     |     60     |     20     |     0      |
    321     |     60     |     50     |     10     |     0      |
    322     |     50     |     30     |     20     |     0      |
    323     |     30     |     20     |     10     |     0      |
    324     |     20     |     20     |     0      |     0      |
    325     |     75     |     60     |     15     |     0      |
    326     |     60     |     55     |     5      |     0      |
    327     |     55     |     40     |     15     |     0      |
    328     |     40     |     35     |     5      |     0      |
    329     |     35     |     20     |     15     |     0      |
    330     |     20     |     20     |     0      |     0      |
    331     |     20     |     10     |     10     |     0      |
    332     |     55     |     35     |     20     |     0      |
    333     |     35     |     35     |     0      |     0      |
    334     |     35     |     20     |     15     |     0      |
    335     |     70     |     55     |     15     |     0      |
    336     |     55     |     50     |     5      |     0      |
    337     |     50     |     50     |     0      |     0      |
    338     |     50     |     25     |     25     |     0      |
    339     |     25     |     15     |     10     |     0      |
    340     |     15     |     0      |     20     |     0      |
    341     |     0      |     0      |     5      |     0      |
    342     |     0      |     0      |     10     |     0      |
    343     |     0      |     0      |     0      |     0      |
    344     |     60     |     55     |     5      |     0      |
    345     |     55     |     55     |     0      |     0      |
    346     |     55     |     30     |     25     |     0      |
    347     |     30     |     20     |     10     |     0      |
    348     |     20     |     20     |     0      |     0      |
    349     |     20     |     15     |     5      |     0      |
    350     |     15     |     5      |     10     |     0      |
    351     |     5      |     0      |     20     |     0      |
    352     |     55     |     35     |     20     |     0      |
    353     |     35     |     20     |     15     |     0      |
    354     |     20     |     5      |     15     |     0      |
    355     |     5      |     5      |     0      |     0      |
    356     |     5      |     0      |     10     |     0      |
    357     |     50     |     30     |     20     |     0      |
    358     |     30     |     25     |     5      |     0      |
    359     |     25     |     25     |     0      |     0      |
    360     |     25     |     15     |     10     |     0      |
    361     |     15     |     10     |     5      |     0      |
    362     |     65     |     45     |     20     |     0      |
    363     |     45     |     25     |     20     |     0      |
    364     |     25     |     25     |     0      |     0      |
    365     |     25     |     20     |     5      |     0      |
* * * * * Someone placed a massive order today. * * * * *
-----------------------------------------------------------------
Simulation ran for 365days with a demand mod of 1.000000
   and a target inventory on-hand of 85

  Total sales: 3393
  Average stock on hand: 61
  Target sales lost due to OOS: 942
  Total days out of stock: 56
  Total loss/waste: 137
__________________________________________________________________
|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|




_________________________________________________________________
_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_
|This scenario conducted for 365 days at a demand modifier of 1.500000.
|    DAY    | ON HAND AM | ON HAND PM | UNITS SOLD | WASTE/LOSS |
|___________|____________|____________|____________|____________|
     1      |     85     |     63     |     22     |     0      |
     2      |    123     |     86     |     37     |     0      |
     3      |     86     |     64     |     22     |     0      |
     4      |     64     |     42     |     22     |     0      |
     5      |     42     |     12     |     30     |     0      |
     6      |     12     |     12     |     0      |     0      |
     7      |     12     |     12     |     0      |     0      |
     8      |     12     |     0      |     22     |     0      |
     9      |     43     |     13     |     30     |     0      |
     10     |     13     |     0      |     37     |     0      |
     11     |     0      |     0      |     15     |     0      |
     12     |     0      |     0      |     7      |     0      |
     13     |     42     |     42     |     0      |     0      |
     14     |     42     |     27     |     15     |     0      |
     15     |     27     |     12     |     15     |     0      |
     16     |     12     |     5      |     7      |     0      |
     17     |     48     |     41     |     7      |     0      |
     18     |     41     |     26     |     15     |     0      |
     19     |     26     |     26     |     0      |     0      |
     20     |     26     |     26     |     0      |     0      |
     21     |     70     |     70     |     0      |     0      |
     22     |     70     |     70     |     0      |     0      |
     23     |     70     |     63     |     7      |     0      |
     24     |     63     |     63     |     0      |     0      |
     25     |     63     |     48     |     15     |     0      |
     26     |     48     |     33     |     15     |     0      |
     27     |     33     |     11     |     22     |     0      |
     28     |     11     |     0      |     22     |     0      |
     29     |     0      |     0      |     30     |     0      |
     30     |     52     |     22     |     30     |     0      |
     31     |     22     |     7      |     15     |     0      |
     32     |     7      |     0      |     22     |     0      |
     33     |     0      |     0      |     22     |     0      |
     34     |     0      |     0      |     0      |     0      |
     35     |     0      |     0      |     37     |     0      |
     36     |     63     |     63     |     0      |     0      |
     37     |     63     |     56     |     7      |     0      |
     38     |     56     |     49     |     7      |     0      |
     39     |     49     |     42     |     7      |     0      |
     40     |     42     |     27     |     15     |     0      |
     41     |     27     |     20     |     7      |     0      |
     42     |     63     |     33     |     30     |     0      |
     43     |     33     |     26     |     7      |     0      |
     44     |     26     |     19     |     7      |     0      |
     45     |     19     |     0      |     37     |     0      |
     46     |     0      |     0      |     37     |     0      |
     47     |     52     |     52     |     0      |     0      |
     48     |     52     |     45     |     7      |     0      |
     49     |     45     |     15     |     30     |     0      |
     50     |     15     |     15     |     0      |     0      |
     51     |     15     |     0      |     15     |     0      |
     52     |     0      |     0      |     22     |     0      |
     53     |     0      |     0      |     37     |     0      |
     54     |     70     |     63     |     7      |     0      |
     55     |     63     |     48     |     15     |     0      |
     56     |     48     |     48     |     0      |     0      |
     57     |     48     |     11     |     37     |     0      |
     58     |     11     |     0      |     15     |     0      |
     59     |     0      |     0      |     7      |     0      |
     60     |     0      |     0      |     37     |     0      |
     61     |     0      |     0      |     15     |     0      |
     62     |     0      |     0      |     30     |     0      |
     63     |     74     |     44     |     30     |     0      |
     64     |     44     |     44     |     0      |     0      |
     65     |     44     |     44     |     0      |     0      |
     66     |     44     |     29     |     15     |     0      |
     67     |     29     |     0      |     30     |     0      |
     68     |     0      |     0      |     22     |     0      |
     69     |     41     |     4      |     37     |     0      |
     70     |     4      |     0      |     22     |     0      |
     71     |     0      |     0      |     15     |     0      |
     72     |     0      |     0      |     30     |     0      |
     73     |     44     |     44     |     0      |     0      |
     74     |     44     |     22     |     22     |     0      |
     75     |     22     |     7      |     15     |     0      |
     76     |     48     |     48     |     0      |     0      |
     77     |     48     |     41     |     7      |     0      |
     78     |     41     |     26     |     15     |     0      |
     79     |     26     |     19     |     7      |     0      |
     80     |     19     |     19     |     0      |     0      |
     81     |     19     |     12     |     7      |     0      |
     82     |     12     |     0      |     37     |     0      |
     83     |     44     |     44     |     0      |     0      |
     84     |     44     |     14     |     30     |     0      |
     85     |     55     |     33     |     22     |     0      |
     86     |     33     |     18     |     15     |     0      |
     87     |     18     |     11     |     7      |     0      |
     88     |     11     |     0      |     22     |     0      |
     89     |     52     |     15     |     37     |     0      |
     90     |     15     |     0      |     30     |     0      |
     91     |     0      |     0      |     22     |     0      |
     92     |     0      |     0      |     22     |     0      |
     93     |     70     |     55     |     15     |     0      |
     94     |     55     |     40     |     15     |     0      |
     95     |     40     |     18     |     22     |     0      |
     96     |     18     |     0      |     22     |     0      |
     97     |     0      |     0      |     0      |     0      |
     98     |     45     |     38     |     7      |     0      |
     99     |     38     |     1      |     37     |     0      |
    100     |     1      |     0      |     30     |     0      |
    101     |     0      |     0      |     15     |     0      |
    102     |     0      |     0      |     15     |     0      |
    103     |     47     |     25     |     22     |     0      |
    104     |     25     |     0      |     30     |     0      |
    105     |     0      |     0      |     37     |     0      |
    106     |     0      |     0      |     7      |     0      |
    107     |     0      |     0      |     22     |     0      |
    108     |     0      |     0      |     22     |     0      |
    109     |     60     |     53     |     7      |     0      |
    110     |     53     |     16     |     37     |     0      |
    111     |     16     |     16     |     0      |     0      |
    112     |     16     |     0      |     22     |     0      |
    113     |     0      |     0      |     22     |     0      |
    114     |     69     |     62     |     7      |     0      |
    115     |     62     |     55     |     7      |     0      |
    116     |     55     |     40     |     15     |     0      |
    117     |     40     |     18     |     22     |     0      |
    118     |     18     |     3      |     15     |     0      |
    119     |     48     |     33     |     15     |     0      |
* * * * * Any deliveries were delayed today. * * * * *
    120     |     33     |     3      |     30     |     0      |
    121     |     3      |     0      |     22     |     0      |
* * * * * Any deliveries were delayed today. * * * * *
    122     |     0      |     0      |     0      |     0      |
    123     |     0      |     0      |     37     |     0      |
    124     |     0      |     0      |     0      |     0      |
    125     |     52     |     15     |     37     |     0      |
    126     |     15     |     15     |     0      |     0      |
    127     |     15     |     15     |     0      |     0      |
    128     |     15     |     0      |     37     |     0      |
    129     |     0      |     0      |     30     |     0      |
    130     |     70     |     63     |     7      |     0      |
    131     |     63     |     41     |     22     |     0      |
    132     |     41     |     34     |     7      |     0      |
    133     |     34     |     34     |     0      |     0      |
    134     |     78     |     56     |     22     |     0      |
    135     |     56     |     34     |     22     |     0      |
* * * * * Someone placed a massive order today. * * * * *
    136     |     32     |     2      |     30     |     2      |
* * * * * There was a fire in the stock room today. * * * * *
    137     |     2      |     0      |     22     |     0      |
    138     |     0      |     0      |     22     |     0      |
    139     |     0      |     0      |     7      |     0      |
    140     |     0      |     0      |     37     |     0      |
    141     |     51     |     51     |     0      |     0      |
    142     |     51     |     36     |     15     |     0      |
    143     |     36     |     36     |     0      |     0      |
    144     |     36     |     14     |     22     |     0      |
    145     |     14     |     0      |     37     |     0      |
    146     |     0      |     0      |     15     |     0      |
    147     |     49     |     19     |     30     |     0      |
    148     |     19     |     12     |     7      |     0      |
    149     |     12     |     0      |     30     |     0      |
    150     |     0      |     0      |     7      |     0      |
    151     |     66     |     36     |     30     |     0      |
    152     |     36     |     6      |     30     |     0      |
    153     |     6      |     0      |     30     |     0      |
    154     |     0      |     0      |     22     |     0      |
    155     |     0      |     0      |     7      |     0      |
    156     |     0      |     0      |     22     |     0      |
    157     |     49     |     34     |     15     |     0      |
    158     |     34     |     0      |     37     |     0      |
    159     |     0      |     0      |     30     |     0      |
    160     |     0      |     0      |     0      |     0      |
* * * * * There was a fire in the stock room today. * * * * *
    161     |     51     |     14     |     37     |     0      |
    162     |     14     |     14     |     0      |     0      |
    163     |     14     |     0      |     37     |     0      |
    164     |     71     |     56     |     15     |     0      |
* * * * * Any deliveries were delayed today. * * * * *
    165     |     56     |     26     |     30     |     0      |
    166     |     26     |     0      |     30     |     0      |
    167     |     0      |     0      |     22     |     0      |
    168     |     0      |     0      |     0      |     0      |
    169     |     59     |     52     |     7      |     0      |
    170     |     52     |     15     |     37     |     0      |
    171     |     15     |     0      |     15     |     0      |
    172     |     0      |     0      |     15     |     0      |
    173     |     0      |     0      |     37     |     0      |
    174     |     0      |     0      |     30     |     0      |
* * * * * There was a fire in the stock room today. * * * * *
    175     |     0      |     0      |     0      |     0      |
    176     |     59     |     37     |     22     |     11     |
* * * * * There was a fire in the stock room today. * * * * *
    177     |     37     |     30     |     7      |     0      |
    178     |     30     |     15     |     15     |     0      |
    179     |     15     |     8      |     7      |     0      |
    180     |     8      |     0      |     15     |     0      |
    181     |     0      |     0      |     30     |     0      |
    182     |     48     |     33     |     15     |     0      |
    183     |     33     |     0      |     37     |     0      |
    184     |     0      |     0      |     7      |     0      |
    185     |     0      |     0      |     7      |     0      |
    186     |     0      |     0      |     15     |     0      |
    187     |     0      |     0      |     37     |     0      |
    188     |     52     |     52     |     0      |     0      |
    189     |     52     |     52     |     0      |     0      |
    190     |     52     |     15     |     37     |     0      |
    191     |     15     |     0      |     30     |     0      |
    192     |     0      |     0      |     30     |     0      |
    193     |     0      |     0      |     22     |     0      |
    194     |     0      |     0      |     7      |     0      |
    195     |     0      |     0      |     22     |     0      |
    196     |     70     |     63     |     7      |     0      |
    197     |     63     |     48     |     15     |     0      |
    198     |     48     |     33     |     15     |     0      |
    199     |     33     |     3      |     30     |     0      |
    200     |     3      |     0      |     7      |     0      |
    201     |     0      |     0      |     22     |     0      |
    202     |     0      |     0      |     15     |     0      |
    203     |     52     |     22     |     30     |     0      |
    204     |     22     |     0      |     30     |     0      |
    205     |     0      |     0      |     15     |     0      |
    206     |     0      |     0      |     7      |     0      |
    207     |     0      |     0      |     22     |     0      |
    208     |     0      |     0      |     30     |     0      |
    209     |     63     |     26     |     37     |     0      |
    210     |     26     |     4      |     22     |     0      |
    211     |     4      |     0      |     30     |     0      |
    212     |     0      |     0      |     7      |     0      |
    213     |     59     |     22     |     37     |     0      |
    214     |     22     |     15     |     7      |     0      |
    215     |     15     |     0      |     15     |     0      |
    216     |     0      |     0      |     37     |     0      |
    217     |     0      |     0      |     22     |     0      |
    218     |     63     |     26     |     37     |     0      |
    219     |     26     |     11     |     15     |     0      |
    220     |     11     |     11     |     0      |     0      |
    221     |     11     |     11     |     0      |     0      |
    222     |     11     |     11     |     0      |     0      |
    223     |     11     |     0      |     22     |     0      |
    224     |     59     |     22     |     37     |     0      |
    225     |     22     |     15     |     7      |     0      |
    226     |     15     |     0      |     15     |     0      |
    227     |     63     |     33     |     30     |     0      |
    228     |     33     |     11     |     22     |     0      |
    229     |     11     |     4      |     7      |     0      |
    230     |     4      |     0      |     22     |     0      |
    231     |     0      |     0      |     15     |     0      |
    232     |     0      |     0      |     0      |     0      |
    233     |     52     |     22     |     30     |     0      |
    234     |     22     |     0      |     22     |     0      |
    235     |     0      |     0      |     15     |     0      |
    236     |     0      |     0      |     7      |     0      |
    237     |     63     |     33     |     30     |     0      |
    238     |     33     |     11     |     22     |     0      |
    239     |     11     |     0      |     22     |     0      |
    240     |     52     |     15     |     37     |     0      |
    241     |     15     |     15     |     0      |     0      |
    242     |     15     |     0      |     22     |     0      |
    243     |     0      |     0      |     15     |     0      |
    244     |     0      |     0      |     15     |     0      |
    245     |     70     |     48     |     22     |     0      |
    246     |     48     |     18     |     30     |     0      |
    247     |     18     |     11     |     7      |     0      |
    248     |     11     |     11     |     0      |     0      |
    249     |     11     |     4      |     7      |     0      |
    250     |     71     |     71     |     0      |     0      |
    251     |     71     |     41     |     30     |     0      |
    252     |     41     |     34     |     7      |     0      |
    253     |     34     |     27     |     7      |     0      |
    254     |     71     |     49     |     22     |     0      |
    255     |     19     |     4      |     15     |     30     |
* * * * * There was a fire in the stock room today. * * * * *
    256     |     4      |     0      |     22     |     0      |
    257     |     0      |     0      |     0      |     0      |
    258     |     81     |     81     |     0      |     0      |
    259     |     81     |     66     |     15     |     0      |
    260     |     66     |     44     |     22     |     0      |
    261     |     44     |     14     |     30     |     0      |
    262     |     14     |     0      |     37     |     0      |
    263     |     0      |     0      |     30     |     0      |
    264     |     0      |     0      |     0      |     0      |
    265     |     41     |     26     |     15     |     0      |
    266     |     2      |     2      |     0      |     24     |
* * * * * There was a fire in the stock room today. * * * * *
    267     |     2      |     0      |     22     |     0      |
    268     |     44     |     14     |     30     |     0      |
    269     |     14     |     0      |     37     |     0      |
    270     |     0      |     0      |     22     |     0      |
    271     |     41     |     4      |     37     |     0      |
    272     |     4      |     0      |     15     |     0      |
    273     |     44     |     29     |     15     |     0      |
    274     |     29     |     0      |     30     |     0      |
    275     |     0      |     0      |     37     |     0      |
    276     |     41     |     19     |     22     |     0      |
    277     |     19     |     0      |     22     |     0      |
    278     |     0      |     0      |     7      |     0      |
    279     |     44     |     44     |     0      |     0      |
    280     |     44     |     44     |     0      |     0      |
    281     |     85     |     63     |     22     |     0      |
    282     |     63     |     26     |     37     |     0      |
    283     |     26     |     0      |     30     |     0      |
    284     |     0      |     0      |     7      |     0      |
    285     |     59     |     37     |     22     |     0      |
    286     |     37     |     37     |     0      |     0      |
    287     |     37     |     22     |     15     |     0      |
    288     |     22     |     0      |     37     |     0      |
    289     |     0      |     0      |     15     |     0      |
    290     |     0      |     0      |     15     |     0      |
    291     |     48     |     11     |     37     |     0      |
    292     |     11     |     0      |     22     |     0      |
    293     |     0      |     0      |     0      |     0      |
    294     |     0      |     0      |     30     |     0      |
    295     |     0      |     0      |     7      |     0      |
    296     |     74     |     74     |     0      |     0      |
    297     |     74     |     37     |     37     |     0      |
    298     |     37     |     37     |     0      |     0      |
    299     |     37     |     22     |     15     |     0      |
    300     |     22     |     0      |     22     |     0      |
    301     |     0      |     0      |     22     |     0      |
    302     |     0      |     0      |     37     |     0      |
    303     |     48     |     26     |     22     |     0      |
    304     |     26     |     0      |     30     |     0      |
    305     |     0      |     0      |     30     |     0      |
    306     |     0      |     0      |     0      |     0      |
    307     |     0      |     0      |     7      |     0      |
    308     |     0      |     0      |     30     |     0      |
    309     |     59     |     44     |     15     |     0      |
    310     |     44     |     29     |     15     |     0      |
    311     |     29     |     0      |     30     |     0      |
    312     |     41     |     34     |     7      |     0      |
    313     |     34     |     0      |     37     |     0      |
    314     |     0      |     0      |     22     |     0      |
    315     |     0      |     0      |     7      |     0      |
    316     |     0      |     0      |     22     |     0      |
    317     |     44     |     7      |     37     |     0      |
    318     |     7      |     7      |     0      |     0      |
    319     |     48     |     41     |     7      |     0      |
    320     |     41     |     11     |     30     |     0      |
    321     |     11     |     0      |     15     |     0      |
    322     |     44     |     14     |     30     |     0      |
    323     |     14     |     0      |     15     |     0      |
    324     |     0      |     0      |     0      |     0      |
    325     |     0      |     0      |     22     |     0      |
    326     |     41     |     34     |     7      |     0      |
    327     |     34     |     12     |     22     |     0      |
    328     |     12     |     5      |     7      |     0      |
    329     |     5      |     0      |     22     |     0      |
    330     |     44     |     44     |     0      |     0      |
    331     |     44     |     29     |     15     |     0      |
    332     |     29     |     0      |     30     |     0      |
    333     |     0      |     0      |     0      |     0      |
    334     |     41     |     19     |     22     |     0      |
    335     |     19     |     0      |     22     |     0      |
    336     |     0      |     0      |     7      |     0      |
    337     |     0      |     0      |     0      |     0      |
    338     |     44     |     7      |     37     |     0      |
    339     |     7      |     0      |     15     |     0      |
    340     |     41     |     11     |     30     |     0      |
    341     |     11     |     4      |     7      |     0      |
    342     |     4      |     0      |     15     |     0      |
    343     |     0      |     0      |     0      |     0      |
    344     |     44     |     37     |     7      |     0      |
    345     |     37     |     37     |     0      |     0      |
    346     |     78     |     41     |     37     |     0      |
    347     |     41     |     26     |     15     |     0      |
    348     |     26     |     26     |     0      |     0      |
    349     |     26     |     19     |     7      |     0      |
    350     |     19     |     4      |     15     |     0      |
    351     |     4      |     0      |     30     |     0      |
    352     |     44     |     14     |     30     |     0      |
    353     |     14     |     0      |     22     |     0      |
    354     |     0      |     0      |     22     |     0      |
    355     |     41     |     41     |     0      |     0      |
    356     |     41     |     26     |     15     |     0      |
    357     |     26     |     0      |     30     |     0      |
    358     |     0      |     0      |     7      |     0      |
    359     |     0      |     0      |     0      |     0      |
    360     |     44     |     29     |     15     |     0      |
    361     |     29     |     22     |     7      |     0      |
    362     |     63     |     33     |     30     |     0      |
    363     |     33     |     3      |     30     |     0      |
    364     |     3      |     3      |     0      |     0      |
    365     |     3      |     0      |     7      |     0      |
* * * * * Someone placed a massive order today. * * * * *
-----------------------------------------------------------------
Simulation ran for 365days with a demand mod of 1.500000
   and a target inventory on-hand of 85

  Total sales: 4013
  Average stock on hand: 77
  Target sales lost due to OOS: 2400
  Total days out of stock: 100
  Total loss/waste: 67
__________________________________________________________________
|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|

